0x00000000,global_tags
0x000001E4,null_tag_01E4
0x000001E5,null_tag_01E5
0x000001E6,null_tag_01E6
0x000001E7,null_tag_01E7
0x000001E8,null_tag_01E8
0x000001E9,globals\falling
0x000001EA,globals\collision_damage\landing_soft
0x000001EB,globals\collision_damage\landing_hard
0x000001EC,globals\hs_damage
0x000001ED,globals\distance
0x000001EE,sound\materials\liquid\water_med
0x000001EF,sound\materials\liquid\water_large
0x000001F0,sound\materials\liquid\vehicle_water_looping\vehicle_water_looping
0x000001F1,fx\material_effects\materials\liquid\liquid
0x000001F2,fx\water\default_small
0x000001F3,fx\water\default_medium
0x000001F4,fx\water\default_large
0x000001F5,sound\materials\soft\soft_organic_cloth\cloth_hits
0x000001F6,sound\materials\soft\soft_organic_cloth\cloth_hits_med
0x000001F7,sound\materials\soft\soft_organic_cloth\cloth_looping\cloth_looping
0x000001F8,fx\material_effects\materials\soft\soft_organic_cloth
0x000001F9,sound\materials\soft\organic_flesh\melee_impact
0x000001FA,sound\materials\soft\soft_organic_plant\soft_organic_plant_hits_actor
0x000001FB,sound\materials\soft\soft_organic_plant_leafy_dynamic\soft_organic_plant_leafy_dynamic\soft_organic_plant_leafy_dynamic
0x000001FC,sound\materials\soft\soft_organic_plant\soft_organic_plant_hits_actee
0x000001FD,fx\material_effects\materials\soft\soft_organic_plant
0x000001FE,sound\materials\hard\metal_thick\metal_thick_med
0x000001FF,sound\materials\soft\terrain_snow\snow_small
0x00000200,sound\materials\soft\terrain_snow\snow_medium
0x00000201,sound\materials\soft\terrain_snow\snow_large
0x00000202,sound\materials\soft\terrain_snow\snow_looping\snow_looping
0x00000203,fx\material_effects\materials\soft\terrain_snow
0x00000204,sound\materials\tough\terrain_dirt\dirt_small
0x00000205,sound\materials\tough\terrain_dirt\dirt_med
0x00000206,sound\materials\tough\terrain_dirt\dirt_large
0x00000207,sound\materials\tough\terrain_dirt\dirt_looping\dirt_looping
0x00000208,fx\material_effects\materials\tough\terrain_dirt
0x00000209,sound\materials\tough\rubber\rubber_small
0x0000020A,sound\materials\tough\rubber\rubber_med
0x0000020B,sound\materials\tough\plastic_looping\plastic_looping
0x0000020C,fx\material_effects\materials\tough\inorganic_rubber
0x0000020D,sound\materials\havok\tire\tire_hits
0x0000020E,fx\material_effects\materials\tough\inorganic_rubber_hum_tire
0x0000020F,fx\material_effects\materials\tough\inorganic_plastic
0x00000210,sound\materials\tough\squish_hits
0x00000211,fx\material_effects\materials\tough\tough_floodflesh
0x00000212,sound\materials\tough\organic_wood\wood_small
0x00000213,sound\materials\tough\organic_wood\wood_med
0x00000214,fx\material_effects\materials\tough\organic_wood
0x00000215,sound\materials\tough\terrain_grass\grass_small
0x00000216,sound\materials\tough\terrain_grass\grass_med
0x00000217,sound\materials\tough\terrain_grass\grass_looping\grass_looping
0x00000218,sound\materials\tough\terrain_mud\mud_small
0x00000219,sound\materials\tough\terrain_mud\mud_med
0x0000021A,sound\materials\tough\terrain_mud\mud_looping\mud_looping
0x0000021B,sound\materials\tough\terrain_gravel\gravel_small
0x0000021C,sound\materials\tough\terrain_gravel\gravel_med
0x0000021D,sound\materials\tough\terrain_gravel\gravel_looping\gravel_looping
0x0000021E,sound\materials\tough\terrain_sand\sand_small
0x0000021F,sound\materials\tough\terrain_sand\sand_med
0x00000220,sound\materials\tough\terrain_sand\sand_looping\sand_looping
0x00000221,sound\materials\hard\terrain_stone\stone_small
0x00000222,sound\materials\hard\terrain_stone\stone_med
0x00000223,sound\materials\hard\metal_solid\metal_solid_large
0x00000224,sound\materials\hard\terrain_stone\stone_looping\stone_looping
0x00000225,fx\material_effects\materials\hard\terrain_stone
0x00000226,sound\materials\hard\metal_thin\metal_thin_small
0x00000227,sound\materials\hard\metal_thin\metal_thin_med_h3
0x00000228,sound\materials\hard\metal_thin\metal_thin_large
0x00000229,sound\materials\hard\metal_thin\metal_thin_looping\metal_thin_looping
0x0000022A,fx\material_effects\materials\hard\metal_thin
0x0000022B,sound\materials\hard\metal_thin\human_weap_melee
0x0000022C,sound\materials\hard\metal_thick\vehicle_hit_human
0x0000022D,sound\materials\hard\metal_thin\metal_thin_cov_small
0x0000022E,sound\materials\hard\metal_thin\metal_thin_cov_elite_small
0x0000022F,sound\materials\hard\metal_thin\metal_thin_cov_elite_small_looping\metal_thin_cov_elite_small_looping
0x00000230,fx\material_effects\materials\hard\metal_thin_cov_elite
0x00000231,sound\materials\hard\metal_thin\cov_weap_melee
0x00000232,sound\materials\hard\metal_thick\metal_thick_small
0x00000233,sound\materials\hard\metal_thick\metal_thick_looping\metal_thick_looping
0x00000234,fx\material_effects\materials\hard\metal_thick
0x00000235,fx\material_effects\materials\hard\hard_metal_thick_hum_scorpion_tread
0x00000236,fx\material_effects\materials\hard\metal_thick_cov
0x00000237,sound\materials\hard\metal_thick\hard_metal_thick_cov_hunter
0x00000238,sound\materials\hard\metal_thick\hit_ghost_small
0x00000239,sound\materials\hard\metal_thick\hit_ghost
0x0000023A,sound\materials\hard\metal_thick\metal_thick_for_small
0x0000023B,sound\materials\hard\metal_thick\metal_thick_for_small_looping\metal_thick_for_small_looping
0x0000023C,fx\material_effects\materials\hard\metal_thick_for_sentinel
0x0000023D,sound\materials\hard\metal_solid\metal_solid_small_h3_actee
0x0000023E,sound\materials\hard\metal_solid\metal_solid_med_h3_actee
0x0000023F,sound\materials\hard\metal_solid\metal_solid_looping\metal_solid_looping
0x00000240,fx\material_effects\materials\hard\metal_solid
0x00000241,sound\materials\hard\terrain_concrete\concrete_small
0x00000242,sound\materials\hard\terrain_concrete\concrete_melee
0x00000243,sound\materials\hard\terrain_concrete\concrete_looping\concrete_looping
0x00000244,fx\material_effects\materials\hard\terrain_concrete
0x00000245,sound\materials\hard\terrain_ice\ice_small
0x00000246,sound\materials\hard\terrain_ice\ice_med
0x00000247,sound\materials\hard\terrain_ice\ice_large
0x00000248,sound\materials\hard\terrain_ice\ice_looping\ice_looping
0x00000249,globals\glass
0x0000024A,sound\materials\brittle\glass\glass_small
0x0000024B,sound\materials\brittle\glass\glass_med
0x0000024C,sound\materials\brittle\glass\glass_large
0x0000024D,sound\materials\brittle\glass\glass_looping\glass_looping
0x0000024E,fx\material_effects\materials\brittle\glass
0x0000024F,sound\materials\energy\energy_small
0x00000250,sound\materials\energy\energy_medium
0x00000251,sound\materials\energy\blue_plasma_looping\blue_plasma_looping
0x00000252,fx\material_effects\materials\energy\energy
0x00000253,sound\materials\hard\metal_thin\metal_thin_hum_grating_small
0x00000254,sound\materials\hard\metal_thin\metal_thin_hum_grating_med
0x00000255,sound\materials\tough\terrain_underbrush\underbrush_med
0x00000256,sound\materials\tough\terrain_underbrush\underbrush_looping\underbrush_looping
0x00000257,sound\materials\tough\organic_wood\wood_looping\wood_looping
0x00000258,sound\materials\tough\terrain_carpet\carpet_hit_med
0x00000259,globals\glass_thick
0x0000025A,fx\material_effects\materials\tough\inorganic_rubber_hum_tire_mongoose
0x0000025B,sound\materials\hard\metal_solid\metal_solid_small
0x0000025C,sound\materials\hard\metal_solid\metal_solid_med
0x0000025D,sound\materials\hard\metal_thin\metal_thin_fence
0x0000025E,fx\material_effects\materials\hard\hard_metal_thick_cov_chopper_wheel
0x0000025F,sound\materials\hard\metal_thin\metal_thin_hum_railing
0x00000260,sound\materials\hard\metal_thick\metal_thick_hum_hollow_tank_med
0x00000261,sound\materials\hard\metal_thick\metal_thick_hum_hollow_tank_large
0x00000262,sound\materials\hard\metal_thick\metal_thick_hum_hollow_med_looping\metal_thick_hum_hollow_med_looping
0x00000263,fx\material_effects\materials\hard\metal_thick_hum_hollow_med
0x00000264,sound\materials\hard\metal_thin\metal_thin_gas_can
0x00000265,fx\material_effects\objects\havok\blitzcan
0x00000266,sound\materials\hard\metal_thin\hum_object_rattly_small
0x00000267,sound\materials\hard\metal_thin\hum_object_rattly_med
0x00000268,sound\materials\hard\metal_thin\metal_thin_rattly_looping\metal_thin_rattly_looping
0x00000269,fx\material_effects\materials\hard\metal_thin_hum_obj_rattly
0x0000026A,sound\weapons\flag\flag_drop
0x0000026B,sound\weapons\flag\melee_flag
0x0000026C,fx\material_effects\objects\weapons\flag
0x0000026D,fx\material_effects\materials\hard\metal_thick_hum_hollow_huge
0x0000026E,sound\materials\soft\cardboard\cardboard_hits_small_actee
0x0000026F,sound\materials\soft\cardboard\cardboard_hits_med_actee
0x00000270,sound\materials\soft\cardboard\cardboard_smooth_looping\cardboard_smooth_looping
0x00000271,fx\material_effects\materials\soft\soft_inorganic_cardboard
0x00000272,sound\materials\havok\hubcap_hit
0x00000273,sound\materials\havok\hubcap_looping\hubcap_looping
0x00000274,fx\material_effects\objects\havok\hubcap
0x00000275,sound\materials\submerged_default_material\submerged_thud_small
0x00000276,sound\materials\submerged_default_material\submerged_thud_large
0x00000277,sound\materials\tough\terrain_floodflesh\floodflesh_hit_small
0x00000278,sound\materials\tough\terrain_floodflesh\floodflesh_hits_med
0x00000279,sound\materials\tough\terrain_floodflesh\floodflesh_looping\floodflesh_looping
0x0000027A,sound\materials\tough\terrain_floodflesh\floodflesh_hit_small_wet
0x0000027B,sound\materials\tough\terrain_floodflesh\floodflesh_hits_wet_med
0x0000027C,sound\materials\tough\terrain_floodflesh\floodflesh_wet_looping\floodflesh_wet_looping
0x0000027D,sound\materials\tough\terrain_floodflesh\floodflesh_hit_dry_small
0x0000027E,sound\materials\tough\terrain_floodflesh\floodflesh_dry_med
0x0000027F,sound\materials\soft\soft_organic_plant_bushy_dynamic\soft_organic_plant_bushy_dyn_hits\plant_bushy_dyn_hit
0x00000280,sound\materials\soft\soft_organic_plant_bushy_dynamic\soft_organic_plant_bushy_dyn_looping\soft_organic_plant_bushy_dyn_looping
0x00000281,sound\materials\soft\soft_organic_plant_bushy_dynamic\soft_organic_plant_bushy_dyn_hits\plant_bushy_dyn_melee
0x00000282,fx\material_effects\materials\soft\soft_organic_plant_bushy_dynamic
0x00000283,sound\materials\soft\soft_organic_plant_leafy_dynamic\soft_organic_plant_leafy_dynamic_hits
0x00000284,fx\material_effects\materials\soft\soft_organic_plant_leafy_dynamic
0x00000285,sound\materials\tough\tough_organic_wood_sapling_dynamic\tough_organic_wood_sapling_dyn_hits
0x00000286,fx\material_effects\materials\tough\tough_organic_wood_sapling_dynamic
0x00000287,sound\materials\tough\tough_organic_wood_tree_dynamic\tough_organic_wood_tree_dynamic_hits
0x00000288,sound\materials\tough\tough_organic_wood_tree_dynamic\organic_wood_tree_dyn_looping\organic_wood_tree_dyn_looping
0x00000289,fx\material_effects\materials\tough\tough_organic_wood_tree_dynamic
0x0000028A,sound\materials\gear\soccer_ball\soccerball_hits
0x0000028B,sound\materials\gear\soccer_ball\tire_rolling_soccer_ball\tire_rolling_soccer_ball
0x0000028C,fx\material_effects\objects\havok\soccer_ball
0x0000028D,sound\materials\energy\cortana_melee
0x0000028E,multiplayer\multiplayer_globals
0x0000028F,multiplayer\survival_mode_globals
0x00000290,objects\cinematics\cinematic_anchor\cinematic_anchor
0x00000291,globals\rasterizer_globals
0x00000292,globals\default
0x00000293,null_tag_0293
0x00000294,globals\default_wind
0x00000295,globals\collision_damage\collision
0x00000296,globals\collision_damage\default
0x00000297,globals\effect_globals
0x00000298,globals\game_progression
0x00000299,globals\global_achievements
0x0000029A,globals\input_globals
0x0000029B,fx\scenery_fx\havok\havok_collection
0x0000029C,fx\screen_fx\small_explosion
0x0000029D,fx\particles\flare\explosive_flash
0x0000029E,fx\particles\atmospheric\fiery_smoke\smoke_fiery_small_n1
0x0000029F,fx\physics_templates\_default
0x000002A0,fx\particles\energy\spark_long
0x000002A1,fx\physics_templates\sparks
0x000002A2,fx\particles\atmospheric\soft_smoke\soft_smoke_large
0x000002A3,fx\physics_templates\explosion_fireball
0x000002A4,fx\physics_templates\_nil
0x000002A5,shaders\particle
0x000002A6,fx\particles\flare\_bitmaps\flash_soft
0x000002A7,shaders\particle_templates\_0_8_0_0_0_1_0_0_0_0
0x000002A8,shaders\particle_templates\_0_8_0_0_0_1_0_0_0_0
0x000002A9,shaders\particle_templates\_0_8_0_0_0_1_0_0_0_0
0x000002AA,shaders\particle_options\global_particle_options
0x000002AB,shaders\particle_options\albedo_diffuse_only
0x000002AC,shaders\particle_options\albedo_diffuse_plus_billboard_alpha
0x000002AD,shaders\particle_options\albedo_palettized
0x000002AE,shaders\particle_options\albedo_palettized_plus_billboard_alpha
0x000002AF,shaders\particle_options\albedo_diffuse_plus_sprite_alpha
0x000002B0,shaders\particle_options\albedo_palettized_plus_sprite_alpha
0x000002B1,shaders\particle_options\specialized_rendering_distortion
0x000002B2,shaders\particle_options\depth_fade_on
0x000002B3,shaders\particle_options\frame_blend_on
0x000002B4,shaders\particle_options\self_illumination_constant_color
0x000002B5,shaders\particle_shared_pixel_shaders
0x000002B6,shaders\particle_shared_vertex_shaders
0x000002B7,shaders\default_bitmaps\bitmaps\gray_50_percent
0x000002B8,shaders\default_bitmaps\bitmaps\alpha_grey50
0x000002B9,shaders\default_bitmaps\bitmaps\color_white
0x000002BA,fx\particles\atmospheric\_bitmaps\smoke_fiery_small
0x000002BB,shaders\particle_templates\_1_8_0_0_0_1_1_0_0_0
0x000002BC,shaders\particle_templates\_1_8_0_0_0_1_1_0_0_0
0x000002BD,shaders\particle_templates\_1_8_0_0_0_1_1_0_0_0
0x000002BE,fx\particles\energy\_bitmaps\spark_long
0x000002BF,shaders\particle_templates\_0_8_0_0_0_0_0_0_0_0
0x000002C0,shaders\particle_templates\_0_8_0_0_0_0_0_0_0_0
0x000002C1,shaders\particle_templates\_0_8_0_0_0_0_0_0_0_0
0x000002C2,fx\particles\atmospheric\_bitmaps\soft_smoke_large
0x000002C3,fx\particles\_gradients\grayscale_light
0x000002C4,shaders\particle_templates\_5_10_0_2_0_1_1_1_0_0
0x000002C5,shaders\particle_templates\_5_10_0_2_0_1_1_1_0_0
0x000002C6,shaders\particle_templates\_5_10_0_2_0_1_1_1_0_0
0x000002C7,sound\dsp_effects\sound_effect_templates\mono_distortion
0x000002C8,sound\dsp_effects\radio_static\radio_static
0x000002C9,sound\dsp_effects\sound_effect_templates\global_speaker_chorus
0x000002CA,sound\dsp_effects\sound_effect_templates\controller_0_headset
0x000002CB,sound\dsp_effects\sound_effect_templates\controller_1_headset
0x000002CC,sound\dsp_effects\sound_effect_templates\controller_2_headset
0x000002CD,sound\dsp_effects\sound_effect_templates\controller_3_headset
0x000002CE,sound\dsp_effects\covy_radio\covy_radio
0x000002CF,sound\dsp_effects\radio_static\radio_static_in
0x000002D0,sound\dsp_effects\radio_static\radio_static_out
0x000002D1,sound\dsp_effects\radio_static\radio_static_loop
0x000002D2,sound\dsp_effects\covy_radio\covy_radio_in
0x000002D3,sound\dsp_effects\covy_radio\covy_radio_loop
0x000002D4,sound\dsp_effects\covy_radio\covy_radio_out
0x000002D5,sound\dsp_effects\radio_static\radio_loop\in
0x000002D6,sound\dsp_effects\radio_static\radio_loop\loop
0x000002D7,sound\dsp_effects\radio_static\radio_loop\out
0x000002D8,sound\dsp_effects\covy_radio\covy_radio\in
0x000002D9,sound\dsp_effects\covy_radio\covy_radio\loop
0x000002DA,sound\dsp_effects\covy_radio\covy_radio\out
0x000002DB,sound\dsp_effects\reverbs\templates\underwater
0x000002DC,sound\levels\underwater\deltatemple_underwater\deltatemple_underwater
0x000002DD,sound\levels\underwater\enterwater
0x000002DE,sound\levels\underwater\exitwater
0x000002DF,sound\levels\underwater\deltatemple_underwater\front_speakers\loop
0x000002E0,sound\levels\underwater\deltatemple_underwater\rear_speakers\loop
0x000002E1,null_tag_02E1
0x000002E2,null_tag_02E2
0x000002E3,null_tag_02E3
0x000002E4,null_tag_02E4
0x000002E5,null_tag_02E5
0x000002E6,null_tag_02E6
0x000002E7,null_tag_02E7
0x000002E8,null_tag_02E8
0x000002E9,null_tag_02E9
0x000002EA,null_tag_02EA
0x000002EB,null_tag_02EB
0x000002EC,null_tag_02EC
0x000002ED,null_tag_02ED
0x000002EE,null_tag_02EE
0x000002EF,null_tag_02EF
0x000002F0,null_tag_02F0
0x000002F1,null_tag_02F1
0x000002F2,null_tag_02F2
0x000002F3,null_tag_02F3
0x000002F4,null_tag_02F4
0x000002F5,null_tag_02F5
0x000002F6,null_tag_02F6
0x000002F7,null_tag_02F7
0x000002F8,null_tag_02F8
0x000002F9,null_tag_02F9
0x000002FA,null_tag_02FA
0x000002FB,null_tag_02FB
0x000002FC,null_tag_02FC
0x000002FD,null_tag_02FD
0x000002FE,null_tag_02FE
0x000002FF,null_tag_02FF
0x00000300,null_tag_0300
0x00000301,null_tag_0301
0x00000302,null_tag_0302
0x00000303,null_tag_0303
0x00000304,null_tag_0304
0x00000305,null_tag_0305
0x00000306,null_tag_0306
0x00000307,null_tag_0307
0x00000308,null_tag_0308
0x00000309,null_tag_0309
0x0000030A,null_tag_030A
0x0000030B,null_tag_030B
0x0000030C,null_tag_030C
0x0000030D,null_tag_030D
0x0000030E,null_tag_030E
0x0000030F,null_tag_030F
0x00000310,null_tag_0310
0x00000311,null_tag_0311
0x00000312,null_tag_0312
0x00000313,null_tag_0313
0x00000314,null_tag_0314
0x00000315,null_tag_0315
0x00000316,null_tag_0316
0x00000317,null_tag_0317
0x00000318,null_tag_0318
0x00000319,null_tag_0319
0x0000031A,null_tag_031A
0x0000031B,null_tag_031B
0x0000031C,null_tag_031C
0x0000031D,null_tag_031D
0x0000031E,null_tag_031E
0x0000031F,null_tag_031F
0x00000320,null_tag_0320
0x00000321,null_tag_0321
0x00000322,null_tag_0322
0x00000323,null_tag_0323
0x00000324,null_tag_0324
0x00000325,null_tag_0325
0x00000326,null_tag_0326
0x00000327,null_tag_0327
0x00000328,null_tag_0328
0x00000329,null_tag_0329
0x0000032A,null_tag_032A
0x0000032B,null_tag_032B
0x0000032C,null_tag_032C
0x0000032D,null_tag_032D
0x0000032E,null_tag_032E
0x0000032F,null_tag_032F
0x00000330,null_tag_0330
0x00000331,null_tag_0331
0x00000332,null_tag_0332
0x00000333,null_tag_0333
0x00000334,sound\weapons\frag_grenade\frag_throw
0x00000335,objects\weapons\grenade\frag_grenade\frag_grenade_equipment
0x00000336,fx\material_effects\objects\weapons\frag_grenade
0x00000337,objects\weapons\grenade\frag_grenade\damage_effects\frag_grenade_equipment_explosion
0x00000338,objects\weapons\grenade\frag_grenade\fx\airborne_detonation
0x00000339,sound\weapons\frag_grenade\frag_ammo
0x0000033A,objects\weapons\grenade\frag_grenade\frag_grenade
0x0000033B,objects\weapons\grenade\frag_grenade\frag_grenade
0x0000033C,objects\weapons\grenade\frag_grenade\frag_grenade
0x0000033D,objects\weapons\lod\lod_frag_grenade\lod_frag_grenade
