0x00000000,global_tags
0x000001BA,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_organic_flesh_elite
0x000001BB,fx\particles\material\blood\elite_fluid_spray
0x000001BC,fx\particles\material\_bitmaps\fluid_spray_small
0x000001BD,fx\particles\_gradients\blood_elite
0x000001BE,shaders\particle_templates\_3_10_0_0_0_0_1_1_0_1
0x000001BF,shaders\particle_templates\_3_10_0_0_0_0_1_1_0_1
0x000001C0,shaders\particle_templates\_3_10_0_0_0_0_1_1_0_1
0x000001C1,fx\particles\material\blood\elite_fluid_sheet_large
0x000001C2,fx\particles\material\blood\elite_fluid_burst_medium
0x000001C3,fx\particles\material\blood\elite_mist
0x000001C4,fx\decals\blood_splats\elite_blood_small
0x000001C5,shaders\decal_templates\_1_2_1_0_0_0
0x000001C6,shaders\decal_templates\_1_2_1_0_0_0
0x000001C7,shaders\decal_templates\_1_2_1_0_0_0
0x000001C8,fx\decals\blood_splats\_bitmaps\decal_blood_small
0x000001C9,fx\particles\_gradients\bloodsplat_elite
0x000001CA,fx\decals\blood_splats\elite_blood_medium
0x000001CB,fx\decals\blood_splats\_bitmaps\decal_blood_medium
0x000001CC,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_organic_flesh_grunt
0x000001CD,fx\particles\material\blood\grunt_fluid_spray
0x000001CE,fx\particles\_gradients\blood_grunt
0x000001CF,shaders\particle_templates\_3_8_0_0_0_0_1_1_0_0
0x000001D0,shaders\particle_templates\_3_8_0_0_0_0_1_1_0_0
0x000001D1,shaders\particle_templates\_3_8_0_0_0_0_1_1_0_0
0x000001D2,effects\particle_physics\antenna_steel
0x000001D3,fx\particles\material\blood\grunt_fluid_upspray
0x000001D4,fx\particles\material\_bitmaps\fluid_upspray_small
0x000001D5,shaders\particle_templates\_3_8_0_0_0_0_1_0_0_0
0x000001D6,shaders\particle_templates\_3_8_0_0_0_0_1_0_0_0
0x000001D7,shaders\particle_templates\_3_8_0_0_0_0_1_0_0_0
0x000001D8,fx\particles\material\blood\grunt_fluid_burst
0x000001D9,shaders\particle_templates\_3_3_0_0_0_0_1_1_0_0
0x000001DA,shaders\particle_templates\_3_3_0_0_0_0_1_1_0_0
0x000001DB,shaders\particle_templates\_3_3_0_0_0_0_1_1_0_0
0x000001DC,fx\particles\material\blood\grunt_mist
0x000001DD,shaders\particle_templates\_3_8_0_0_0_1_1_1_0_0
0x000001DE,shaders\particle_templates\_3_8_0_0_0_1_1_1_0_0
0x000001DF,shaders\particle_templates\_3_8_0_0_0_1_1_1_0_0
0x000001E0,fx\decals\blood_splats\grunt_blood_small
0x000001E1,shaders\decal_templates\_2_2_0_0_0_0
0x000001E2,shaders\decal_templates\_2_2_0_0_0_0
0x000001E3,shaders\decal_templates\_2_2_0_0_0_0
0x000001E4,fx\particles\_gradients\bloodsplat_grunt_dark
0x000001E5,shaders\decal_templates\_2_8_1_0_0_0
0x000001E6,shaders\decal_templates\_2_8_1_0_0_0
0x000001E7,shaders\decal_templates\_2_8_1_0_0_0
0x000001E8,fx\decals\blood_splats\grunt_blood_medium
0x000001E9,shaders\decal_templates\_2_8_1_1_0_3
0x000001EA,shaders\decal_templates\_2_8_1_1_0_3
0x000001EB,shaders\decal_templates\_2_8_1_1_0_3
0x000001EC,fx\particles\_gradients\bloodsplat_grunt
0x000001ED,fx\material_effects\objects\weapons\impact\impact_plasma_medium\hard_metal_thin_hum_masterchief
0x000001EE,fx\particles\material\blood\human_fluid_spray_medium
0x000001EF,fx\particles\_gradients\blood_human
0x000001F0,fx\particles\material\blood\human_fluid_burst_medium
0x000001F1,fx\decals\blood_splats\chief_blood_small
0x000001F2,fx\particles\_gradients\bloodsplat_human
0x000001F3,fx\decals\blood_splats\chief_blood_medium
0x000001F4,fx\material_effects\objects\weapons\impact\impact_plasma_medium\hard_terrain
0x000001F5,fx\decals\impact_plasma\impact_plasma_medium\hard_terrain
0x000001F6,fx\decals\impact_plasma\_bitmaps\impact_hard_terrain_large
0x000001F7,fx\decals\impact_plasma\_bitmaps\impact_hard_terrain_large_bump
0x000001F8,fx\particles\material\concrete\impact_burst_medium_concrete
0x000001F9,fx\particles\material\dirt\soft_smoke_small_impact_rock
0x000001FA,shaders\particle_templates\_0_3_0_0_0_1_1_1_0_1
0x000001FB,shaders\particle_templates\_0_3_0_0_0_1_1_1_0_1
0x000001FC,shaders\particle_templates\_0_3_0_0_0_1_1_1_0_1
0x000001FD,fx\material_effects\objects\weapons\impact\impact_plasma_medium\hard_terrain_concrete
0x000001FE,fx\decals\impact_plasma\impact_plasma_medium\hard_terrain_concrete
0x000001FF,shaders\decal_templates\_0_4_0_1_1_0
0x00000200,shaders\decal_templates\_0_4_0_1_1_0
0x00000201,shaders\decal_templates\_0_4_0_1_1_0
0x00000202,fx\decals\impact_plasma\_bitmaps\impact_hard_terrain_concrete_large
0x00000203,fx\decals\impact_plasma\_bitmaps\impact_hard_terrain_concrete_large_bump
0x00000204,fx\particles\material\concrete\impact_chunks_medium_concrete
0x00000205,fx\material_effects\objects\weapons\impact\impact_plasma_medium\hard_terrain_ice
0x00000206,fx\decals\impact_plasma\impact_plasma_medium\hard_terrain_ice
0x00000207,shaders\decal_templates\_2_4_0_1_0_0
0x00000208,shaders\decal_templates\_2_4_0_1_0_0
0x00000209,shaders\decal_templates\_2_4_0_1_0_0
0x0000020A,fx\particles\_gradients\decal_snow
0x0000020B,fx\particles\material\snow\impact_chunks_medium_snow
0x0000020C,fx\particles\material\snow\impact_burst_medium_ice
0x0000020D,fx\particles\material\snow\soft_smoke_small_impact_snow
0x0000020E,fx\material_effects\objects\weapons\impact\impact_plasma_medium\hard_terrain_stone
0x0000020F,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft
0x00000210,fx\decals\impact_plasma\impact_plasma_medium\soft
0x00000211,fx\decals\impact_bullet\_bitmaps\impact_soft_medium
0x00000212,fx\particles\material\default\fragments_soft_default
0x00000213,fx\particles\material\_bitmaps\fragments_soft
0x00000214,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_floodflesh
0x00000215,fx\particles\material\blood\flood_fluid_spray_medium
0x00000216,fx\particles\material\blood\flood_fluid_spray
0x00000217,fx\particles\material\blood\flood_fluid_sheet_large
0x00000218,fx\particles\material\blood\flood_fluid_upspray_medium
0x00000219,fx\particles\material\_bitmaps\fluid_upspray_medium
0x0000021A,fx\decals\blood_splats\flood_blood_small
0x0000021B,shaders\decal_templates\_2_3_0_1_1_0
0x0000021C,shaders\decal_templates\_2_3_0_1_1_0
0x0000021D,shaders\decal_templates\_2_3_0_1_1_0
0x0000021E,fx\particles\_gradients\bloodsplat_flood
0x0000021F,fx\decals\blood_splats\_bitmaps\decal_blood_thick_medium_bump
0x00000220,fx\particles\_gradients\bloodsplat_flood_dark
0x00000221,fx\decals\blood_splats\flood_blood_medium
0x00000222,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_inorganic
0x00000223,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_organic
0x00000224,fx\particles\material\wood\impact_burst_medium_wood
0x00000225,fx\particles\material\wood\impact_chunks_medium_wood
0x00000226,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_organic_flesh
0x00000227,fx\particles\material\blood\human_fluid_spray
0x00000228,fx\particles\material\blood\human_fluid_sheet_large
0x00000229,fx\particles\material\blood\human_mist
0x0000022A,fx\decals\blood_splats\human_blood_small
0x0000022B,fx\decals\blood_splats\human_blood_medium
0x0000022C,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_organic_flesh_bugger
0x0000022D,fx\particles\material\blood\bugger_fluid_spray
0x0000022E,fx\particles\_gradients\blood_bugger
0x0000022F,fx\particles\material\blood\bugger_fluid_sheet_large
0x00000230,fx\particles\material\blood\bugger_fluid_burst_medium
0x00000231,fx\particles\material\blood\bugger_mist
0x00000232,shaders\particle_templates\_3_3_0_0_0_1_1_1_0_0
0x00000233,shaders\particle_templates\_3_3_0_0_0_1_1_1_0_0
0x00000234,shaders\particle_templates\_3_3_0_0_0_1_1_1_0_0
0x00000235,fx\decals\blood_splats\bugger_blood_small
0x00000236,fx\particles\_gradients\bloodsplat_bugger_dark
0x00000237,fx\decals\blood_splats\bugger_blood_medium
0x00000238,fx\particles\_gradients\bloodsplat_bugger
0x00000239,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_organic_flesh_hunter
0x0000023A,fx\particles\material\blood\hunter_fluid_spray
0x0000023B,fx\particles\_gradients\blood_hunter
0x0000023C,fx\particles\material\blood\hunter_fluid_sheet_large
0x0000023D,fx\particles\material\blood\hunter_fluid_burst_medium
0x0000023E,fx\particles\material\blood\hunter_mist
0x0000023F,shaders\particle_templates\_3_10_0_0_0_1_1_1_0_0
0x00000240,shaders\particle_templates\_3_10_0_0_0_1_1_1_0_0
0x00000241,shaders\particle_templates\_3_10_0_0_0_1_1_1_0_0
0x00000242,fx\particles\models\debris\hunter_worms\hunter_worms
0x00000243,fx\particles\models\debris\hunter_worms\_bitmaps\hunter_worms
0x00000244,shaders\particle_templates\_1_3_0_2_0_0_0_1_0_0
0x00000245,shaders\particle_templates\_1_3_0_2_0_0_0_1_0_0
0x00000246,shaders\particle_templates\_1_3_0_2_0_0_0_1_0_0
0x00000247,fx\particles\models\debris\hunter_worms\hunter_worms
0x00000248,fx\decals\blood_splats\hunter_blood_small
0x00000249,fx\particles\_gradients\bloodsplat_hunter_dark
0x0000024A,shaders\decal_templates\_2_10_1_1_0_3
0x0000024B,shaders\decal_templates\_2_10_1_1_0_3
0x0000024C,shaders\decal_templates\_2_10_1_1_0_3
0x0000024D,fx\particles\_gradients\bloodsplat_hunter
0x0000024E,fx\decals\blood_splats\hunter_blood_medium
0x0000024F,shaders\decal_templates\_2_10_1_1_1_3
0x00000250,shaders\decal_templates\_2_10_1_1_1_3
0x00000251,shaders\decal_templates\_2_10_1_1_1_3
0x00000252,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_organic_plant
0x00000253,fx\decals\impact_plasma\impact_plasma_medium\tough_organic_wood
0x00000254,fx\decals\impact_bullet\_bitmaps\impact_tough_organic_wood_large
0x00000255,fx\decals\impact_bullet\_bitmaps\impact_tough_organic_wood_large_bump
0x00000256,fx\particles\material\wood\impact_burst_medium_plant
0x00000257,fx\particles\material\wood\impact_spray_large_plant
0x00000258,fx\particles\material\_bitmaps\impact_spray_large
0x00000259,shaders\particle_templates\_0_3_0_0_0_0_1_0_0_1
0x0000025A,shaders\particle_templates\_0_3_0_0_0_0_1_0_0_1
0x0000025B,shaders\particle_templates\_0_3_0_0_0_0_1_0_0_1
0x0000025C,fx\particles\material\wood\fragments_soft_plant
0x0000025D,shaders\particle_templates\_0_3_0_2_0_0_0_1_0_1
0x0000025E,shaders\particle_templates\_0_3_0_2_0_0_0_1_0_1
0x0000025F,shaders\particle_templates\_0_3_0_2_0_0_0_1_0_1
0x00000260,fx\particles\material\wood\soft_smoke_small_impact_plant
0x00000261,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_terrain
0x00000262,fx\decals\impact_plasma\impact_plasma_medium\tough_terrain
0x00000263,fx\decals\impact_bullet\_bitmaps\impact_tough_terrain_medium
0x00000264,fx\decals\impact_bullet\_bitmaps\impact_tough_terrain_medium_bump
0x00000265,fx\particles\material\sand\impact_upspray_medium_sand
0x00000266,fx\particles\material\_bitmaps\sand_upspray_medium
0x00000267,fx\particles\material\sand\impact_small_sand
0x00000268,fx\particles\flare\_bitmaps\flash_small_long
0x00000269,shaders\particle_templates\_0_3_0_0_0_1_1_0_0_1
0x0000026A,shaders\particle_templates\_0_3_0_0_0_1_1_0_0_1
0x0000026B,shaders\particle_templates\_0_3_0_0_0_1_1_0_0_1
0x0000026C,fx\particles\material\sand\impact_chunks_medium_sand
0x0000026D,fx\particles\material\sand\soft_smoke_small_impact_sand
0x0000026E,shaders\particle_templates\_3_3_0_0_0_1_0_1_0_1
0x0000026F,shaders\particle_templates\_3_3_0_0_0_1_0_1_0_1
0x00000270,shaders\particle_templates\_3_3_0_0_0_1_0_1_0_1
0x00000271,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_terrain_beach
0x00000272,fx\particles\material\sand\impact_chunks_small_sand
0x00000273,fx\particles\material\sand\fragments_clumps_sand
0x00000274,fx\material_effects\objects\weapons\impact\impact_plasma_medium\soft_terrain_snow
0x00000275,fx\decals\impact_plasma\impact_plasma_medium\soft_terrain_snow
0x00000276,fx\particles\material\snow\impact_snow_small
0x00000277,shaders\particle_templates\_5_3_0_0_0_1_1_1_0_1
0x00000278,shaders\particle_templates\_5_3_0_0_0_1_1_1_0_1
0x00000279,shaders\particle_templates\_5_3_0_0_0_1_1_1_0_1
0x0000027A,fx\particles\material\snow\impact_spray_xtralrg_snow
0x0000027B,fx\particles\material\impact_burst_large_intense
0x0000027C,fx\particles\material\_bitmaps\impact_burst_large
0x0000027D,fx\particles\material\snow\fragments_chunks_snow
0x0000027E,shaders\particle_templates\_3_3_0_0_0_0_0_1_0_1
0x0000027F,shaders\particle_templates\_3_3_0_0_0_0_0_1_0_1
0x00000280,shaders\particle_templates\_3_3_0_0_0_0_0_1_0_1
0x00000281,fx\material_effects\objects\weapons\impact\impact_plasma_medium\submerged_default
0x00000282,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough
0x00000283,fx\particles\material\concrete\soft_smoke_small_impact_concrete
0x00000284,fx\particles\material\concrete\fragments_concrete
0x00000285,fx\particles\material\_bitmaps\concrete_chips
0x00000286,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_floodflesh
0x00000287,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_inorganic
0x00000288,fx\decals\impact_bullet\impact_bullet_medium\tough_terrain
0x00000289,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_inorganic_plastic
0x0000028A,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_inorganic_rubber
0x0000028B,fx\particles\material\rubber\burst_spray_rubber
0x0000028C,shaders\particle_templates\_5_3_0_0_0_0_1_1_0_1
0x0000028D,shaders\particle_templates\_5_3_0_0_0_0_1_1_0_1
0x0000028E,shaders\particle_templates\_5_3_0_0_0_0_1_1_0_1
0x0000028F,fx\particles\material\rubber\soft_smoke_small_impact_rubber
0x00000290,fx\particles\material\rubber\fragments_soft_rubber
0x00000291,fx\particles\material\rubber\impact_chunks_medium_rubber
0x00000292,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_organic
0x00000293,fx\particles\material\wood\soft_smoke_small_impact_wood
0x00000294,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_organic_flesh_bugger
0x00000295,fx\particles\material\blood\bugger_fluid_burst
0x00000296,fx\particles\material\dirt_clumps_impact
0x00000297,shaders\particle_templates\_0_3_0_0_0_0_0_1_0_0
0x00000298,shaders\particle_templates\_0_3_0_0_0_0_0_1_0_0
0x00000299,shaders\particle_templates\_0_3_0_0_0_0_0_1_0_0
0x0000029A,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_organic_wood
0x0000029B,fx\particles\material\wood\wood_chips
0x0000029C,sound\materials\particles\wood_chips
0x0000029D,fx\particles\material\_bitmaps\wood_chips
0x0000029E,shaders\particle_templates\_0_3_0_0_1_0_0_1_0_1
0x0000029F,shaders\particle_templates\_0_3_0_0_1_0_0_1_0_1
0x000002A0,shaders\particle_templates\_0_3_0_0_1_0_0_1_0_1
0x000002A1,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_terrain
0x000002A2,fx\particles\material\dirt\impact_upspray_medium_dirt
0x000002A3,fx\particles\material\dirt\impact_dirt_small
0x000002A4,shaders\particle_templates\_0_3_0_0_0_1_0_1_0_1
0x000002A5,shaders\particle_templates\_0_3_0_0_0_1_0_1_0_1
0x000002A6,shaders\particle_templates\_0_3_0_0_0_1_0_1_0_1
0x000002A7,fx\particles\material\dirt\impact_chunks_small_dirt
0x000002A8,fx\particles\material\dirt\soft_smoke_small_impact_dirt
0x000002A9,fx\particles\material\dirt\fragments_clumps_dirt
0x000002AA,fx\material_effects\objects\particles\rocks_dull
0x000002AB,sound\materials\particles\rocks_dull
0x000002AC,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_terrain_floodflesh
0x000002AD,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_terrain_floodflesh_dry
0x000002AE,fx\particles\material\fragments_spores
0x000002AF,fx\particles\weather\_bitmaps\flood_spore
0x000002B0,shaders\particle_templates\_0_8_0_2_0_0_0_1_0_0
0x000002B1,shaders\particle_templates\_0_8_0_2_0_0_0_1_0_0
0x000002B2,shaders\particle_templates\_0_8_0_2_0_0_0_1_0_0
0x000002B3,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_terrain_floodflesh_wet
0x000002B4,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_terrain_grass
0x000002B5,fx\particles\material\wood\fragments_grass
0x000002B6,fx\particles\material\_bitmaps\fragments_grass
0x000002B7,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_terrain_mud
0x000002B8,fx\decals\impact_plasma\impact_plasma_medium\tough_terrain_mud
0x000002B9,shaders\decal_templates\_0_3_0_1_1_1
0x000002BA,shaders\decal_templates\_0_3_0_1_1_1
0x000002BB,shaders\decal_templates\_0_3_0_1_1_1
0x000002BC,fx\particles\material\mud\impact_fluid_sheet_mud
0x000002BD,fx\particles\material\_bitmaps\fluid_burst_medium
0x000002BE,fx\particles\material\mud\impact_fluid_upspray_mud_thick
0x000002BF,fx\particles\material\mud\impact_spray_medium_mud
0x000002C0,fx\particles\material\dirt\soft_smoke_large_impact_dirt
0x000002C1,shaders\particle_templates\_5_3_0_0_1_1_1_1_0_1
0x000002C2,shaders\particle_templates\_5_3_0_0_1_1_1_1_0_1
0x000002C3,shaders\particle_templates\_5_3_0_0_1_1_1_1_0_1
0x000002C4,fx\material_effects\objects\weapons\impact\impact_plasma_medium\tough_terrain_sand
0x000002C5,fx\material_effects\objects\weapons\impact\impact_plasma_medium\liquid
0x000002C6,fx\water\impact_plasma_medium
0x000002C7,fx\particles\material\water\impact_fluid_sheet_medium
0x000002C8,fx\particles\material\_bitmaps\fluid_sheet_medium
0x000002C9,shaders\particle_templates\_0_3_0_0_1_0_1_1_0_1
0x000002CA,shaders\particle_templates\_0_3_0_0_1_0_1_1_0_1
0x000002CB,shaders\particle_templates\_0_3_0_0_1_0_1_1_0_1
0x000002CC,fx\particles\material\water\impact_fluid_sheet_large
0x000002CD,fx\particles\material\water\impact_spray_medium_water
0x000002CE,shaders\particle_templates\_0_8_0_0_0_0_1_1_0_1
0x000002CF,shaders\particle_templates\_0_8_0_0_0_0_1_1_0_1
0x000002D0,shaders\particle_templates\_0_8_0_0_0_0_1_1_0_1
0x000002D1,fx\particles\material\water\impact_fluid_spray_small
0x000002D2,fx\particles\atmospheric\fiery_smoke\smoke_fiery_small_impact
0x000002D3,shaders\particle_templates\_1_3_0_0_0_1_1_1_0_0
0x000002D4,shaders\particle_templates\_1_3_0_0_0_1_1_1_0_0
0x000002D5,shaders\particle_templates\_1_3_0_0_0_1_1_1_0_0
0x000002D6,objects\weapons\pistol\plasma_pistol\fx\impact_liquid
0x000002D7,fx\particles\flare\flash_small_long_impact_plasma
0x000002D8,sound\weapons\impacts_riccs\bullet_impact_glass
0x000002D9,sound\weapons\impacts_riccs\bullet_impact_energy
0x000002DA,sound\weapons\impacts_riccs\bullet_impact_metal_thick_r
0x000002DB,sound\weapons\impacts_riccs\bullet_impact_vehicle
0x000002DC,sound\weapons\impacts_riccs\bullet_impact_metal_thin
0x000002DD,sound\weapons\impacts_riccs\bullet_impact_flesh_dry
0x000002DE,sound\weapons\impacts_riccs\bullet_impact_stone_r
0x000002DF,sound\weapons\impacts_riccs\bullet_impact_dirt
0x000002E0,sound\weapons\impacts_riccs\bullet_impact_vest
0x000002E1,sound\weapons\impacts_riccs\bullet_impact_wood
0x000002E2,fx\material_effects\objects\weapons\impact\impact_melee\default
0x000002E3,fx\particles\atmospheric\soft_smoke\soft_smoke_small_melee_impact
0x000002E4,fx\material_effects\objects\weapons\impact\impact_melee\energy
